,id,from,to,date,upcoming,season,marketValue,fee
4,27490,9652,595,"Jul 1, 2004",False,04/05,,
0,804829,8152,826,"Jul 1, 2022",False,22/23,€200k,
1,804829,10824,8152,"Jan 1, 2019",False,18/19,,
2,804829,83361,10824,"Jul 1, 2018",False,18/19,,?
0,263236,167,826,"Aug 6, 2021",False,21/22,€5.00m,€5.50m
1,263236,38,167,"Jun 30, 2021",False,20/21,€5.00m,End of loan
2,263236,167,38,"Aug 18, 2020",False,20/21,€6.30m,"Loan fee:<br /><i class=""normaler-text"">€500k</i>"
3,263236,180,167,"Jun 30, 2020",False,19/20,€6.30m,End of loan
4,263236,167,180,"Aug 8, 2019",False,19/20,€8.00m,"Loan fee:<br /><i class=""normaler-text"">€4.00m</i>"
5,263236,4780,167,"Mar 9, 2017",False,16/17,€100k,
6,263236,29176,4780,"Jul 1, 2015",False,15/16,,
7,263236,14983,29176,"Jan 1, 2014",False,13/14,,free transfer
8,263236,53035,14983,"Jul 1, 2013",False,13/14,,free transfer
0,474800,3938,826,"Jul 2, 2020",False,20/21,€4.50m,€3.50m
1,474800,14837,3938,"Jan 30, 2018",False,17/18,,€800k
2,474800,15108,14837,"Jul 1, 2016",False,16/17,,
0,126557,1162,826,"Aug 20, 2019",False,19/20,€2.00m,€400k
1,126557,3161,1162,"Jul 14, 2018",False,18/19,€500k,free transfer
2,126557,18008,3161,"Jul 1, 2014",False,14/15,,
3,126557,8728,18008,"Jul 1, 2013",False,13/14,,free transfer
4,126557,10872,8728,"Jul 17, 2012",False,12/13,,free transfer
5,126557,10873,10872,"Jul 1, 2010",False,10/11,,
0,763079,27204,826,"Jul 24, 2023",False,23/24,€400k,€100k
1,763079,85976,27204,"Mar 17, 2022",False,21/22,,free transfer
0,332560,415,826,"Jul 7, 2021",False,21/22,€900k,€1.80m
1,332560,157,415,"Aug 25, 2020",False,20/21,€550k,free transfer
2,332560,8172,157,"Jun 30, 2019",False,18/19,€1.40m,End of loan
3,332560,157,8172,"Jul 7, 2018",False,18/19,€1.00m,loan transfer
4,332560,2350,157,"Jul 19, 2017",False,17/18,€950k,?
5,332560,8172,2350,"Jan 1, 2015",False,14/15,,?
6,332560,22902,8172,"Dec 31, 2014",False,14/15,,End of loan
7,332560,8172,22902,"Jan 1, 2014",False,13/14,,loan transfer
0,170929,762,826,"Jul 1, 2018",False,18/19,€1.50m,free transfer
1,170929,1159,762,"Jan 24, 2013",False,12/13,€2.00m,€2.50m
2,170929,10840,1159,"Jan 10, 2011",False,10/11,,
3,170929,10841,10840,"Jul 1, 2010",False,10/11,,
0,713787,826,10010,"Jun 30, 2024",True,23/24,€2.00m,End of loan
1,713787,10010,826,"Jan 9, 2024",False,23/24,€1.80m,loan transfer
2,713787,19309,10010,"Dec 31, 2023",False,23/24,€1.80m,End of loan
3,713787,10010,19309,"Jul 31, 2023",False,22/23,€2.00m,loan transfer
4,713787,19309,10010,"Jan 10, 2023",False,22/23,€2.00m,€3.25m
5,713787,39950,19309,"Jan 1, 2021",False,20/21,€100k,
6,713787,62074,39950,"Dec 31, 2020",False,20/21,€100k,End of loan
7,713787,39950,62074,"Mar 7, 2020",False,19/20,,loan transfer
8,713787,39908,39950,"Jan 1, 2017",False,16/17,,
0,203746,162,826,"Sep 1, 2023",False,23/24,€7.00m,€3.50m
1,203746,969,162,"Aug 6, 2019",False,19/20,€8.00m,€8.00m
2,203746,290,969,"Jul 1, 2017",False,17/18,€900k,free transfer
3,203746,1290,290,"Jul 1, 2014",False,14/15,,free transfer
4,203746,8515,1290,"Jul 20, 2013",False,13/14,,free transfer
5,203746,16668,8515,"Jul 6, 2011",False,11/12,,free transfer
0,688707,3524,826,"Jul 1, 2022",False,22/23,€3.00m,€5.00m
1,688707,21667,3524,"Jul 12, 2021",False,21/22,€400k,?
2,688707,3524,21667,"Jun 30, 2021",False,20/21,€400k,End of loan
3,688707,21667,3524,"Jul 19, 2019",False,19/20,,loan transfer
4,688707,45717,21667,"Jul 1, 2016",False,16/17,,
0,111051,515,826,"Sep 4, 2023",False,23/24,€2.50m,
1,111051,1003,515,"Jul 1, 2023",False,23/24,€2.50m,
2,111051,417,1003,"Jun 30, 2018",False,17/18,€5.00m,End of loan
3,111051,1003,417,"Aug 31, 2017",False,17/18,€10.00m,loan transfer
4,111051,417,1003,"Jul 3, 2016",False,16/17,€7.50m,€15.50m
5,111051,162,417,"Jul 1, 2013",False,13/14,€4.00m,free transfer
6,111051,9668,162,"Jul 1, 2010",False,10/11,,
7,111051,9669,9668,"Jul 1, 2009",False,09/10,,
0,711976,26,826,"Jul 2, 2023",False,23/24,€7.00m,€14.00m
1,711976,273,26,"Jul 1, 2023",False,23/24,€7.00m,€5.50m
2,711976,26,273,"Jun 30, 2023",False,22/23,€7.00m,End of loan
3,711976,273,26,"Jul 18, 2022",False,22/23,€500k,loan transfer
4,711976,8154,273,"Jul 1, 2021",False,21/22,,
5,711976,7874,8154,"Jul 1, 2020",False,20/21,,
6,711976,99634,7874,"Jan 1, 2020",False,19/20,,
7,711976,83012,99634,"Jul 1, 2018",False,18/19,,free transfer
8,711976,82891,83012,"Jul 1, 2015",False,15/16,,free transfer
0,901019,1159,826,"Jul 1, 2023",False,23/24,€700k,€600k
1,901019,10840,1159,"Jul 1, 2021",False,21/22,,
2,901019,10841,10840,"Jul 1, 2020",False,20/21,,
0,239743,432,826,"Aug 5, 2021",False,21/22,€2.00m,€2.30m
1,239743,2300,432,"Jan 22, 2019",False,18/19,€1.50m,€1.50m
2,239743,4000,2300,"Aug 1, 2014",False,14/15,€300k,€75k
3,239743,25990,4000,"Oct 24, 2012",False,12/13,,
4,239743,15521,25990,"Jul 1, 2011",False,11/12,,
0,206912,1420,826,"Jul 1, 2022",False,22/23,€5.00m,€2.00m
1,206912,1158,1420,"Sep 25, 2020",False,20/21,€800k,free transfer
2,206912,1095,1158,"Jan 30, 2016",False,15/16,€500k,€1.80m
3,206912,10846,1095,"Jul 1, 2013",False,13/14,,
4,206912,12750,10846,"Jul 1, 2011",False,11/12,,
0,719442,8152,826,"Jul 1, 2020",False,20/21,,
1,719442,10824,8152,"Jul 1, 2019",False,19/20,,
2,719442,88222,10824,"Jul 1, 2017",False,17/18,,
3,719442,100154,88222,"Jul 1, 2015",False,15/16,,
0,250013,39,826,"Jul 1, 2023",False,23/24,€9.00m,€7.20m
1,250013,826,39,"Jun 30, 2023",False,22/23,€9.00m,End of loan
2,250013,39,826,"Jan 31, 2023",False,22/23,€9.00m,loan transfer
3,250013,1420,39,"Jul 12, 2022",False,22/23,€12.00m,€6.00m
4,250013,1423,1420,"Jul 6, 2017",False,17/18,€1.25m,€1.40m
5,250013,16663,1423,"Jul 29, 2015",False,15/16,€400k,
6,250013,12744,16663,"Jul 1, 2013",False,13/14,,
0,215977,667,826,"Jan 12, 2023",False,22/23,€5.00m,€3.90m
1,215977,995,667,"Jul 1, 2018",False,18/19,€8.00m,free transfer
2,215977,14171,995,"Jul 1, 2015",False,15/16,€1.00m,€800k
3,215977,1377,14171,"Jun 30, 2014",False,13/14,€150k,End of loan
4,215977,14171,1377,"Aug 29, 2013",False,13/14,€150k,loan transfer
5,215977,28560,14171,"Jul 1, 2013",False,13/14,,
6,215977,23342,28560,"Jul 1, 2012",False,12/13,,
0,977877,10824,8152,"Jul 1, 2022",False,22/23,,
1,977877,88222,10824,"Jul 1, 2021",False,21/22,,
0,1052885,10824,8152,"Jul 1, 2022",False,22/23,,
1,1052885,88222,10824,"Jul 1, 2021",False,21/22,,
0,691786,10004,826,"Jul 1, 2023",False,23/24,€2.50m,€4.00m
1,691786,494,10004,"Jul 1, 2020",False,20/21,,free transfer
2,691786,16194,494,"Jul 1, 2017",False,17/18,,
3,691786,60860,16194,"Jul 1, 2014",False,14/15,,free transfer
0,659542,969,826,"Aug 20, 2023",False,23/24,€35.00m,€30.00m
1,659542,6572,969,"Jan 1, 2021",False,20/21,,
2,659542,10852,6572,"Jul 1, 2019",False,19/20,,
3,659542,96115,10852,"Sep 1, 2018",False,18/19,,?
4,659542,107820,96115,"Jul 1, 2018",False,18/19,,free transfer
0,182916,415,826,"Jul 1, 2021",False,21/22,€1.50m,free transfer
1,182916,2969,415,"Aug 3, 2019",False,19/20,€6.00m,€8.00m
2,182916,273,2969,"Jul 7, 2017",False,17/18,€1.50m,€1.50m
3,182916,2969,273,"Jun 30, 2016",False,15/16,€1.00m,End of loan
4,182916,273,2969,"Aug 31, 2015",False,15/16,€1.00m,loan transfer
5,182916,1080,273,"Jun 30, 2015",False,14/15,€1.00m,End of loan
6,182916,273,1080,"Sep 1, 2014",False,14/15,€500k,loan transfer
7,182916,8154,273,"Jul 1, 2013",False,13/14,,
8,182916,7874,8154,"Jul 1, 2012",False,12/13,,
9,182916,99634,7874,"Jul 1, 2011",False,11/12,,
0,448632,1095,1421,"Jul 1, 2019",False,19/20,€300k,free transfer
1,448632,12750,1095,"Sep 8, 2016",False,16/17,,
0,395602,3166,1421,"Jan 31, 2023",False,22/23,€700k,€300k
1,395602,995,3166,"Jul 1, 2021",False,21/22,€500k,free transfer
2,395602,3166,995,"Jun 30, 2021",False,20/21,€500k,End of loan
3,395602,995,3166,"Jul 1, 2020",False,20/21,€400k,loan transfer
4,395602,1161,995,"Jun 30, 2018",False,17/18,€400k,End of loan
5,395602,995,1161,"Jan 3, 2018",False,17/18,€150k,loan transfer
6,395602,10850,995,"Jul 1, 2016",False,16/17,,
7,395602,27101,10850,"Jul 1, 2013",False,13/14,,free transfer
0,12029,1154,1421,"Jul 1, 2023",False,23/24,€100k,free transfer
1,12029,1420,1154,"Jul 6, 2021",False,21/22,€250k,free transfer
2,12029,2282,1420,"Jan 4, 2018",False,17/18,€800k,?
3,12029,1420,2282,"Jan 1, 2016",False,15/16,€1.00m,€1.00m
4,12029,11300,1420,"Jul 1, 2014",False,14/15,€600k,free transfer
5,12029,1082,11300,"Jul 2, 2011",False,11/12,€750k,free transfer
6,12029,1160,1082,"Jun 30, 2011",False,10/11,€750k,End of loan
7,12029,1082,1160,"Jul 1, 2010",False,10/11,€1.50m,loan transfer
8,12029,1049,1082,"Jul 1, 2009",False,09/10,€700k,free transfer
9,12029,1082,1049,"Jun 30, 2009",False,08/09,€700k,End of loan
10,12029,1049,1082,"Sep 1, 2008",False,08/09,€900k,loan transfer
11,12029,366,1049,"Jun 30, 2008",False,07/08,€900k,End of loan
12,12029,1049,366,"Jul 1, 2007",False,07/08,€1.00m,loan transfer
13,12029,7971,1049,"Jun 30, 2005",False,04/05,€1.75m,End of loan
14,12029,1049,7971,"Jan 1, 2005",False,04/05,€1.75m,loan transfer
15,12029,347,1049,"Jul 1, 2004",False,04/05,,free transfer
16,12029,8179,347,"Jul 1, 2001",False,01/02,,
0,453376,157,1421,"Jul 22, 2023",False,23/24,€4.00m,€10.00m
1,453376,1101,157,"Jul 1, 2021",False,21/22,€2.00m,€3.50m
2,453376,45806,1101,"Aug 28, 2019",False,19/20,€125k,€180k
3,453376,59793,45806,"Aug 16, 2018",False,18/19,€150k,free transfer
4,453376,2113,59793,"Mar 20, 2018",False,17/18,€150k,
5,453376,9368,2113,"Jul 27, 2017",False,17/18,€150k,
6,453376,52365,9368,"Aug 17, 2016",False,16/17,€100k,?
7,453376,75,52365,"Jan 1, 2014",False,13/14,,?
0,683895,1245,1421,"Jul 1, 2022",False,22/23,€2.50m,€2.60m
1,683895,69698,1245,"Sep 1, 2020",False,20/21,€325k,€300k
2,683895,9890,69698,"Jun 30, 2020",False,19/20,€325k,End of loan
3,683895,69698,9890,"Jul 4, 2019",False,19/20,,loan transfer
0,199704,1421,515,"Jul 1, 2024",True,24/25,€700k,
1,199704,2969,1421,"Jul 1, 2017",False,17/18,€1.00m,?
2,199704,1423,2969,"Jul 1, 2016",False,16/17,€800k,free transfer
3,199704,11300,1423,"Jul 25, 2014",False,14/15,€400k,free transfer
4,199704,24020,11300,"Jul 1, 2012",False,12/13,,
5,199704,26592,24020,"Jul 1, 2011",False,11/12,,free transfer
0,355627,3302,1421,"Feb 1, 2024",False,23/24,€8.00m,€6.00m
1,355627,2464,3302,"Jul 7, 2021",False,21/22,€5.00m,€4.70m
2,355627,3302,2464,"Jun 30, 2021",False,20/21,€5.00m,End of loan
3,355627,2464,3302,"Sep 19, 2020",False,20/21,€300k,loan transfer
4,355627,367,2464,"Sep 2, 2019",False,19/20,€300k,€300k
5,355627,15080,367,"Jul 1, 2017",False,17/18,,
6,355627,20201,15080,"Jul 1, 2015",False,15/16,,
7,355627,14738,20201,"Jul 1, 2013",False,13/14,,?
0,340177,41274,1421,"Jun 30, 2022",False,21/22,€450k,End of loan
1,340177,1421,41274,"Jul 1, 2021",False,21/22,€800k,loan transfer
2,340177,475,1421,"Jul 1, 2020",False,20/21,€625k,€700k
3,340177,157,475,"Jul 1, 2019",False,19/20,€500k,free transfer
4,340177,43562,157,"Jan 1, 2017",False,16/17,,
5,340177,3791,43562,"Jul 1, 2016",False,16/17,,
6,340177,49394,3791,"Jul 1, 2015",False,15/16,,
7,340177,34281,49394,"Jul 1, 2014",False,14/15,,
8,340177,25003,34281,"Jul 1, 2012",False,12/13,,free transfer
0,215114,157,1421,"Aug 31, 2018",False,18/19,€3.50m,€3.50m
1,215114,2861,157,"Jun 30, 2014",False,13/14,€450k,End of loan
2,215114,157,2861,"Jul 1, 2013",False,13/14,€600k,loan transfer
3,215114,53770,157,"Jul 1, 2012",False,12/13,,?
0,570817,130,1421,"Jul 1, 2022",False,22/23,€3.50m,€2.00m
1,570817,1421,130,"Jun 30, 2022",False,21/22,€3.50m,End of loan
2,570817,130,1421,"Jan 2, 2022",False,21/22,€3.00m,loan transfer
3,570817,172,130,"Oct 5, 2020",False,20/21,€2.50m,€6.90m
4,570817,54525,172,"Jul 1, 2018",False,18/19,,free transfer
0,910176,3166,1421,"Jan 24, 2024",False,23/24,€600k,End of loan
1,910176,1421,3166,"Aug 31, 2023",False,23/24,€100k,loan transfer
2,910176,11204,1421,"Jul 1, 2023",False,23/24,€100k,
3,910176,12774,11204,"Jul 1, 2021",False,21/22,,
4,910176,40470,12774,"Jul 1, 2019",False,19/20,,?
0,923759,11204,1421,"Jul 1, 2023",False,23/24,€250k,
1,923759,12774,11204,"Jul 1, 2022",False,22/23,,
2,923759,92744,12774,"Jul 1, 2021",False,21/22,,
0,127160,3840,1421,"Feb 1, 2024",False,23/24,€800k,free transfer
1,127160,33,3840,"Jul 26, 2021",False,21/22,€1.50m,free transfer
2,127160,583,33,"Aug 26, 2016",False,16/17,€7.00m,€8.00m
3,127160,148,583,"Jul 21, 2015",False,15/16,€5.00m,€8.60m
4,127160,969,148,"Sep 1, 2014",False,14/15,€5.00m,€5.90m
5,127160,6572,969,"Jul 1, 2010",False,10/11,,
6,127160,10852,6572,"Jul 1, 2009",False,09/10,,
0,414908,2557,1421,"Jul 1, 2019",False,19/20,€550k,free transfer
1,414908,30657,2557,"Jul 30, 2017",False,17/18,€250k,End of loan
2,414908,2557,30657,"Jul 4, 2017",False,17/18,€200k,loan transfer
3,414908,30657,2557,"Jun 30, 2017",False,16/17,€200k,End of loan
4,414908,2557,30657,"Jul 13, 2016",False,16/17,€25k,loan transfer
5,414908,14569,2557,"Jul 1, 2016",False,16/17,€25k,?
6,414908,52102,14569,"Jul 1, 2015",False,15/16,,?
0,409153,3948,1421,"Jul 7, 2023",False,23/24,€5.00m,€4.60m
1,409153,1154,3948,"Jan 17, 2019",False,18/19,€300k,€350k
2,409153,7042,1154,"Jul 1, 2017",False,17/18,€250k,free transfer
3,409153,25639,7042,"Jul 1, 2015",False,15/16,,free transfer
4,409153,87642,25639,"Jul 1, 2011",False,11/12,,
0,893675,738,1421,"Jun 30, 2023",False,22/23,€3.50m,End of loan
1,893675,1421,738,"Sep 1, 2022",False,22/23,€1.30m,loan transfer
2,893675,738,1421,"Aug 31, 2022",False,22/23,€1.30m,€2.00m
3,893675,12278,738,"Jul 9, 2021",False,21/22,,
4,893675,100146,12278,"Jul 1, 2019",False,19/20,,?
0,405686,1237,1421,"Jul 21, 2023",False,23/24,€1.40m,€1.90m
1,405686,39336,1237,"Jul 1, 2023",False,23/24,€1.40m,
2,405686,337,39336,"May 31, 2023",False,22/23,€1.00m,End of loan
3,405686,39336,337,"Jan 10, 2023",False,22/23,€1.00m,loan transfer
4,405686,350,39336,"Jan 9, 2023",False,22/23,€1.00m,End of loan
5,405686,39336,350,"Jul 26, 2022",False,22/23,€1.00m,loan transfer
6,405686,164,39336,"May 31, 2022",False,21/22,€1.00m,End of loan
7,405686,39336,164,"Aug 31, 2021",False,21/22,€150k,loan transfer
8,405686,1464,39336,"Oct 1, 2020",False,20/21,,?
9,405686,21055,1464,"Jul 1, 2018",False,18/19,,
10,405686,41210,21055,"Jan 1, 2017",False,16/17,,
11,405686,11896,41210,"Jul 1, 2016",False,16/17,,
12,405686,12596,11896,"Feb 1, 2016",False,15/16,,€70k
0,1178474,72310,11204,"Jul 26, 2023",False,23/24,,?
0,574385,610,1421,"Aug 11, 2023",False,23/24,€6.00m,€12.00m
1,574385,190,610,"Jun 30, 2023",False,22/23,€6.00m,End of loan
2,574385,610,190,"Aug 3, 2022",False,22/23,€6.00m,loan transfer
3,574385,190,610,"Aug 28, 2021",False,21/22,€4.00m,€12.00m
4,574385,16104,190,"Apr 3, 2019",False,18/19,€75k,
5,574385,52880,16104,"Jul 1, 2018",False,18/19,,
6,574385,19095,52880,"Jul 1, 2016",False,16/17,,free transfer
0,405397,413,1421,"Aug 10, 2023",False,23/24,€8.00m,€12.00m
1,405397,596,413,"Aug 11, 2021",False,21/22,€225k,€500k
2,405397,935,596,"Aug 10, 2021",False,21/22,€225k,End of loan
3,405397,596,935,"Feb 8, 2021",False,20/21,€600k,loan transfer
4,405397,475,596,"Feb 7, 2021",False,20/21,€600k,End of loan
5,405397,596,475,"Jul 1, 2020",False,20/21,€800k,loan transfer
6,405397,317,596,"Jun 30, 2020",False,19/20,€800k,End of loan
7,405397,596,317,"Jul 22, 2019",False,19/20,€500k,loan transfer
8,405397,41052,596,"Feb 1, 2018",False,17/18,,free transfer
0,1054839,11204,1421,"Jul 1, 2023",False,23/24,,
1,1054839,92744,11204,"Jul 1, 2022",False,22/23,,
0,348791,1184,1421,"Jul 29, 2022",False,22/23,€7.50m,€10.00m
1,348791,6632,1184,"Jul 1, 2020",False,20/21,€4.50m,?
2,348791,1184,6632,"Jun 30, 2020",False,19/20,€4.50m,End of loan
3,348791,6632,1184,"Jan 31, 2019",False,18/19,€2.00m,loan transfer
4,348791,10999,6632,"Jan 8, 2016",False,15/16,€200k,?
5,348791,27042,10999,"Feb 1, 2015",False,14/15,,free transfer
6,348791,82276,27042,"Apr 1, 2011",False,10/11,,free transfer
0,847279,409,1421,"Jul 1, 2023",False,23/24,€1.50m,€2.50m
1,847279,37024,409,"Jun 30, 2023",False,22/23,€1.50m,End of loan
2,847279,409,37024,"Jan 13, 2022",False,21/22,€400k,loan transfer
3,847279,3891,409,"Jan 12, 2022",False,21/22,,?
4,847279,16804,3891,"Jul 1, 2020",False,20/21,,
0,170911,3911,290,"Jul 1, 2020",False,20/21,€325k,free transfer
1,170911,515,3911,"Sep 1, 2015",False,15/16,€800k,
2,170911,290,515,"Jul 1, 2015",False,15/16,€800k,
3,170911,10820,290,"Jul 1, 2011",False,11/12,,
0,427689,1777,290,"Jun 30, 2023",False,22/23,€300k,End of loan
1,427689,290,1777,"Sep 13, 2022",False,22/23,€400k,loan transfer
2,427689,7817,290,"Jul 1, 2017",False,17/18,,
0,695422,10820,290,"Mar 17, 2021",False,20/21,,
1,695422,7817,10820,"Jul 1, 2018",False,18/19,,
0,419996,515,290,"Sep 21, 2023",False,23/24,,
1,419996,3135,515,"Jul 1, 2023",False,23/24,,
2,419996,515,3135,"Jan 3, 2022",False,21/22,€150k,
3,419996,1154,515,"Jul 1, 2021",False,21/22,€150k,
4,419996,3318,1154,"Jul 1, 2020",False,20/21,€150k,free transfer
5,419996,1416,3318,"Jul 23, 2018",False,18/19,€150k,free transfer
6,419996,26594,1416,"Jul 1, 2015",False,15/16,,free transfer
7,419996,8178,26594,"Jul 1, 2012",False,12/13,,free transfer
8,419996,12604,8178,"Jul 1, 2009",False,09/10,,
0,149928,1085,290,"Sep 3, 2020",False,20/21,€600k,?
1,149928,8024,1085,"Sep 2, 2019",False,19/20,€700k,?
2,149928,2503,8024,"Jun 30, 2019",False,18/19,€700k,End of loan
3,149928,8024,2503,"Jan 31, 2019",False,18/19,€700k,loan transfer
4,149928,7378,8024,"Jan 30, 2019",False,18/19,€700k,End of loan
5,149928,8024,7378,"Aug 31, 2018",False,18/19,€1.25m,loan transfer
6,149928,2420,8024,"Jun 30, 2018",False,17/18,€1.25m,End of loan
7,149928,8024,2420,"Aug 18, 2017",False,17/18,€1.00m,loan transfer
8,149928,221,8024,"Jan 29, 2016",False,15/16,€250k,?
9,149928,2035,221,"Dec 31, 2015",False,15/16,€250k,End of loan
10,149928,221,2035,"Jun 11, 2015",False,14/15,€250k,loan transfer
11,149928,5677,221,"Jul 17, 2013",False,13/14,€100k,?
12,149928,221,5677,"Jun 30, 2013",False,13/14,€100k,End of loan
13,149928,5677,221,"Jul 1, 2011",False,11/12,,loan transfer
14,149928,18665,5677,"Jan 1, 2011",False,10/11,,
0,238716,1423,290,"Jul 1, 2021",False,21/22,€700k,free transfer
1,238716,515,1423,"Oct 28, 2020",False,20/21,€1.20m,
2,238716,1420,515,"Jul 1, 2020",False,20/21,€1.20m,
3,238716,40,1420,"Jan 31, 2019",False,18/19,€2.00m,free transfer
4,238716,10004,40,"Jun 30, 2016",False,16/17,€400k,End of loan
5,238716,40,10004,"Aug 12, 2015",False,15/16,€250k,loan transfer
6,238716,10872,40,"Jul 1, 2014",False,14/15,,
0,556865,750,290,"Jul 6, 2023",False,23/24,€1.80m,?
1,556865,12765,750,"Jul 1, 2022",False,22/23,€900k,free transfer
2,556865,29228,12765,"Jun 30, 2021",False,20/21,€900k,End of loan
3,556865,12765,29228,"Jul 1, 2020",False,20/21,€475k,loan transfer
4,556865,4697,12765,"Jul 11, 2019",False,19/20,€425k,€600k
5,556865,112495,4697,"Jan 1, 2018",False,17/18,,
0,397171,409,290,"Aug 13, 2022",False,22/23,€2.50m,?
1,397171,40,409,"Jun 30, 2022",False,21/22,€2.50m,End of loan
2,397171,409,40,"Aug 3, 2021",False,21/22,€2.50m,loan transfer
3,397171,2420,409,"Jun 30, 2021",False,20/21,€2.50m,End of loan
4,397171,409,2420,"Aug 31, 2020",False,20/21,€2.70m,loan transfer
5,397171,3508,409,"Jun 30, 2020",False,19/20,€2.70m,End of loan
6,397171,409,3508,"Aug 29, 2019",False,19/20,€900k,loan transfer
7,397171,37024,409,"Jul 1, 2019",False,19/20,€900k,
8,397171,122,37024,"Jun 30, 2019",False,18/19,€900k,End of loan
9,397171,37024,122,"Jan 21, 2019",False,18/19,€400k,loan transfer
10,397171,46484,37024,"Jul 21, 2016",False,16/17,,?
0,806793,10868,290,"Jun 30, 2023",False,22/23,€300k,End of loan
1,806793,290,10868,"Jul 7, 2022",False,22/23,,loan transfer
2,806793,10820,290,"Jul 1, 2022",False,22/23,,
3,806793,8179,10820,"Jul 1, 2021",False,21/22,,free transfer
4,806793,10849,8179,"Jul 1, 2019",False,19/20,,
0,460629,290,583,"Jun 30, 2024",True,23/24,€1.50m,End of loan
1,460629,583,290,"Sep 1, 2023",False,23/24,€4.50m,loan transfer
2,460629,667,583,"Jun 30, 2023",False,22/23,€4.50m,End of loan
3,460629,583,667,"Jul 6, 2022",False,22/23,€7.00m,loan transfer
4,460629,8512,583,"Jul 1, 2018",False,18/19,,
5,460629,6326,8512,"Jul 1, 2017",False,17/18,,
6,460629,12776,6326,"Jul 1, 2016",False,16/17,,free transfer
7,460629,108153,12776,"Jul 1, 2015",False,15/16,,
8,460629,108156,108153,"Jul 1, 2014",False,14/15,,
9,460629,100154,108156,"Jul 1, 2013",False,13/14,,free transfer
0,806168,2969,290,"Jun 30, 2023",False,22/23,€1.20m,End of loan
1,806168,290,2969,"Jan 16, 2023",False,22/23,€1.50m,loan transfer
2,806168,10820,290,"Jul 1, 2021",False,21/22,€150k,
3,806168,16671,10820,"Jul 1, 2020",False,20/21,,free transfer
4,806168,12767,16671,"Jul 1, 2019",False,19/20,,
5,806168,11605,12767,"Jul 1, 2018",False,18/19,,?
0,855215,10820,290,"Jul 1, 2023",False,23/24,,
1,855215,50670,10820,"Jul 1, 2022",False,22/23,,free transfer
0,395695,157,290,"Jan 16, 2023",False,22/23,€2.50m,?
1,395695,1041,157,"Jul 1, 2019",False,19/20,€1.25m,€1.00m
2,395695,750,1041,"Jun 30, 2019",False,18/19,€1.25m,End of loan
3,395695,1041,750,"Jul 1, 2018",False,18/19,€100k,loan transfer
4,395695,12764,1041,"Feb 23, 2017",False,16/17,,
5,395695,7813,12764,"Jul 1, 2016",False,16/17,,
0,344576,1061,290,"Aug 4, 2022",False,22/23,€2.00m,€1.75m
1,344576,1095,1061,"May 20, 2021",False,20/21,€1.00m,free transfer
2,344576,3161,1095,"Jul 1, 2018",False,18/19,€600k,€500k
3,344576,18008,3161,"Jul 1, 2015",False,15/16,,
4,344576,16037,18008,"Jul 1, 2014",False,14/15,,
0,287635,653,290,"Aug 10, 2023",False,23/24,€900k,€500k
1,287635,618,653,"Jul 13, 2022",False,22/23,€1.00m,free transfer
2,287635,868,618,"Jun 30, 2021",False,20/21,€1.10m,End of loan
3,287635,618,868,"Sep 18, 2020",False,20/21,€2.40m,loan transfer
4,287635,862,618,"Jun 30, 2019",False,18/19,€4.50m,End of loan
5,287635,618,862,"Jan 29, 2019",False,18/19,€5.00m,loan transfer
6,287635,749,618,"Aug 1, 2017",False,17/18,€4.00m,€5.00m
7,287635,8492,749,"Jul 1, 2015",False,15/16,€400k,
8,287635,14431,8492,"Jul 1, 2013",False,13/14,,
0,743523,290,130,"Jun 30, 2024",True,23/24,€200k,End of loan
1,743523,130,290,"Jul 7, 2023",False,23/24,€200k,loan transfer
2,743523,7875,130,"Jul 1, 2022",False,22/23,,free transfer
3,743523,59856,7875,"Jul 1, 2020",False,20/21,,
0,353404,10868,290,"Jul 1, 2021",False,21/22,€800k,free transfer
1,353404,1041,10868,"Jan 21, 2018",False,17/18,€300k,free transfer
2,353404,10868,1041,"Jan 20, 2018",False,17/18,€300k,End of loan
3,353404,1041,10868,"Jul 1, 2017",False,17/18,€300k,loan transfer
4,353404,12764,1041,"Jul 1, 2016",False,16/17,,
5,353404,7813,12764,"Jan 1, 2014",False,13/14,,
0,743496,10820,290,"Jul 1, 2022",False,22/23,€50k,
1,743496,40466,10820,"Jul 1, 2021",False,21/22,,
2,743496,40465,40466,"Jul 1, 2020",False,20/21,,
0,568698,290,738,"Jun 30, 2024",True,23/24,€900k,End of loan
1,568698,738,290,"Jan 12, 2024",False,23/24,€900k,loan transfer
2,568698,41274,738,"Jul 4, 2023",False,23/24,€1.00m,€400k
3,568698,7124,41274,"Jun 30, 2023",False,22/23,€1.00m,End of loan
4,568698,41274,7124,"Jul 12, 2022",False,22/23,€900k,loan transfer
5,568698,7124,41274,"Jun 30, 2022",False,21/22,€900k,End of loan
6,568698,41274,7124,"Jan 31, 2022",False,21/22,€450k,loan transfer
7,568698,10868,41274,"Aug 6, 2021",False,21/22,€300k,?
8,568698,30031,10868,"Aug 22, 2019",False,19/20,,?
0,344892,347,290,"Jul 1, 2020",False,20/21,€650k,?
1,344892,1423,347,"Jun 30, 2020",False,19/20,€650k,End of loan
2,344892,347,1423,"Jul 4, 2019",False,19/20,€400k,loan transfer
3,344892,3161,347,"Jun 30, 2018",False,17/18,€600k,End of loan
